Sales_ID,SKU,Warehouse_ID,Sale_Date,Quantity_Sold,Promo_Flag
SL009117,P0431,W01,2024-01-22,44,0
SL009118,P0294,W05,2024-11-07,31,1
SL009119,P0231,W01,2024-07-11,16,0
SL009120,P0241,W01,2024-04-01,33,0
SL009121,P0070,W03,2024-04-06,1,0
SL009122,P0104,W03,2024-05-20,22,0
SL009123,P0204,W03,2024-09-13,28,0
SL009124,P0053,W04,2024-02-07,5,1
SL009125,P0462,W04,2024-09-03,4,0
SL009126,P0428,W02,2024-09-12,1,0
SL009127,P0375,W04,2024-10-24,15,0
SL009128,P0330,W05,2024-03-25,37,0
SL009129,P0054,W05,2024-02-06,39,1
SL009130,P0276,W03,2024-07-03,49,0
SL009131,P0335,W01,2024-04-07,38,0
SL009132,P0031,W03,2024-11-13,45,0
SL009133,P0135,W01,2024-01-30,24,0
SL009134,P0058,W03,2024-07-09,23,0
SL009135,P0105,W03,2024-12-03,47,0
SL009136,P0266,W05,2024-10-05,7,0
SL009137,P0010,W01,2024-07-19,31,0
SL009138,P0496,W02,2024-11-17,7,0
SL009139,P0253,W02,2024-07-07,13,0
SL009140,P0295,W03,2024-09-14,4,0
SL009141,P0156,W03,2024-06-03,18,0
SL009142,P0158,W05,2024-11-14,40,0
SL009143,P0037,W01,2024-08-15,19,0
SL009144,P0119,W03,2024-01-05,16,1
SL009145,P0067,W02,2024-05-08,18,0
SL009146,P0242,W01,2024-03-14,16,0
SL009147,P0299,W03,2024-12-30,48,0
SL009148,P0463,W01,2024-01-24,31,0
SL009149,P0213,W05,2024-11-10,25,0
SL009150,P0308,W02,2024-10-05,2,1
SL009151,P0101,W01,2024-07-24,46,0
SL009152,P0056,W02,2024-05-25,28,0
SL009153,P0332,W03,2024-03-29,16,1
SL009154,P0324,W04,2024-01-22,36,0
SL009155,P0239,W01,2024-10-26,45,1
SL009156,P0393,W02,2024-02-13,40,1
SL009157,P0231,W01,2024-02-06,35,0
SL009158,P0362,W03,2024-01-07,24,0
SL009159,P0381,W03,2024-10-06,35,1
SL009160,P0092,W02,2024-06-17,30,0
SL009161,P0279,W05,2024-03-10,37,1
SL009162,P0447,W01,2024-07-31,11,1
SL009163,P0109,W01,2024-03-11,45,0
SL009164,P0317,W03,2024-07-25,34,0
SL009165,P0168,W01,2024-03-12,38,0
SL009166,P0300,W02,2024-11-11,39,1
SL009167,P0470,W04,2024-06-28,24,0
SL009168,P0408,W03,2024-07-26,29,1
SL009169,P0435,W04,2024-06-25,4,0
SL009170,P0442,W01,2024-07-13,41,0
SL009171,P0218,W05,2024-10-27,30,0
SL009172,P0222,W02,2024-08-26,14,1
SL009173,P0161,W01,2024-06-02,24,0
SL009174,P0016,W02,2024-06-02,38,0
SL009175,P0278,W01,2024-01-30,34,0
SL009176,P0497,W01,2024-01-27,36,1
SL009177,P0057,W01,2024-08-27,15,0
SL009178,P0062,W03,2024-08-30,35,0
SL009179,P0498,W04,2024-05-11,29,0
SL009180,P0363,W05,2024-06-27,36,0
SL009181,P0466,W04,2024-12-04,4,0
SL009182,P0327,W04,2024-04-07,15,1
SL009183,P0242,W02,2024-11-21,11,0
SL009184,P0090,W03,2024-08-24,49,0
SL009185,P0072,W03,2024-11-30,15,1
SL009186,P0326,W01,2024-05-17,21,0
SL009187,P0030,W04,2024-04-27,35,0
SL009188,P0359,W05,2024-04-15,23,1
SL009189,P0407,W02,2024-02-05,10,0
SL009190,P0288,W03,2024-02-15,4,0
SL009191,P0086,W01,2024-04-13,45,1
SL009192,P0234,W05,2024-12-29,25,0
SL009193,P0235,W04,2024-12-25,2,0
SL009194,P0313,W05,2024-03-10,38,0
SL009195,P0365,W03,2024-07-25,19,0
SL009196,P0265,W02,2024-08-08,24,1
SL009197,P0287,W04,2024-03-29,8,0
SL009198,P0327,W02,2024-01-03,6,0
SL009199,P0393,W05,2024-10-24,20,0
SL009200,P0269,W05,2024-12-31,14,0
SL009201,P0186,W01,2024-08-18,40,0
SL009202,P0131,W04,2024-04-27,6,0
SL009203,P0291,W05,2024-11-06,12,0
SL009204,P0481,W03,2024-04-23,41,0
SL009205,P0277,W03,2024-07-20,7,1
SL009206,P0320,W02,2024-01-30,45,0
SL009207,P0351,W03,2024-12-29,30,0
SL009208,P0180,W05,2024-09-03,16,0
SL009209,P0290,W03,2024-03-21,8,0
SL009210,P0480,W04,2024-09-02,14,0
SL009211,P0377,W02,2024-07-02,48,0
SL009212,P0163,W04,2024-09-29,20,1
SL009213,P0271,W05,2024-02-02,28,0
SL009214,P0376,W05,2024-04-11,6,0
SL009215,P0096,W03,2024-10-03,30,0
SL009216,P0262,W01,2024-04-20,4,0
SL009217,P0365,W01,2024-07-24,36,0
SL009218,P0469,W05,2024-09-22,3,0
SL009219,P0353,W05,2024-08-02,10,0
SL009220,P0288,W02,2024-04-12,38,0
SL009221,P0436,W05,2024-10-21,27,0
SL009222,P0083,W05,2024-03-18,18,0
SL009223,P0225,W02,2024-06-23,45,0
SL009224,P0412,W04,2024-12-07,11,1
SL009225,P0223,W04,2024-02-21,36,0
SL009226,P0469,W02,2024-10-23,40,0
SL009227,P0118,W02,2024-06-23,35,0
SL009228,P0482,W04,2024-12-08,44,1
SL009229,P0192,W04,2024-07-17,13,0
SL009230,P0079,W04,2024-03-28,23,0
SL009231,P0078,W04,2024-06-19,43,0
SL009232,P0147,W03,2024-02-06,9,1
SL009233,P0107,W02,2024-05-02,4,0
SL009234,P0382,W01,2024-07-19,43,0
SL009235,P0271,W03,2024-03-04,40,0
SL009236,P0390,W01,2024-07-06,31,0
SL009237,P0244,W01,2024-08-02,3,0
SL009238,P0073,W05,2024-08-30,36,0
SL009239,P0357,W02,2024-05-29,17,0
SL009240,P0468,W03,2024-05-03,16,0
SL009241,P0354,W02,2024-07-16,39,1
SL009242,P0422,W04,2024-02-05,2,0
SL009243,P0026,W02,2024-10-28,5,0
SL009244,P0210,W01,2024-10-04,33,1
SL009245,P0092,W04,2024-02-04,13,1
SL009246,P0125,W02,2024-04-22,12,0
SL009247,P0435,W02,2024-06-23,19,0
SL009248,P0073,W01,2024-02-02,22,0
SL009249,P0480,W04,2024-07-31,40,0
SL009250,P0123,W01,2024-07-21,8,0
SL009251,P0309,W02,2024-09-10,44,0
SL009252,P0184,W03,2024-02-25,4,0
SL009253,P0187,W03,2024-11-18,7,0
SL009254,P0198,W05,2024-01-13,48,0
SL009255,P0078,W03,2024-02-19,22,0
SL009256,P0348,W04,2024-09-04,18,0
SL009257,P0186,W05,2024-08-20,6,0
SL009258,P0344,W04,2024-01-28,4,0
SL009259,P0253,W03,2024-04-13,41,0
SL009260,P0013,W03,2024-12-19,45,0
SL009261,P0299,W02,2024-04-05,12,0
SL009262,P0076,W04,2024-12-08,48,0
SL009263,P0051,W01,2024-12-09,37,0
SL009264,P0275,W02,2024-07-11,2,0
SL009265,P0149,W04,2024-05-04,3,0
SL009266,P0219,W05,2024-03-21,45,0
SL009267,P0122,W04,2024-01-07,21,1
SL009268,P0211,W05,2024-11-25,39,0
SL009269,P0280,W05,2024-03-23,13,0
SL009270,P0026,W03,2024-01-24,48,0
SL009271,P0173,W01,2024-04-23,14,1
SL009272,P0156,W04,2024-01-15,30,0
SL009273,P0238,W01,2024-04-22,18,0
SL009274,P0376,W05,2024-12-07,13,1
SL009275,P0082,W03,2024-09-06,14,0
SL009276,P0492,W01,2024-05-24,41,0
SL009277,P0356,W02,2024-01-19,40,0
SL009278,P0490,W05,2024-01-09,25,1
SL009279,P0413,W02,2024-11-15,37,0
SL009280,P0273,W01,2024-07-03,27,0
SL009281,P0068,W01,2024-02-07,23,0
SL009282,P0044,W01,2024-07-29,7,0
SL009283,P0493,W04,2024-05-13,48,1
SL009284,P0061,W05,2024-04-11,10,0
SL009285,P0123,W05,2024-05-28,25,0
SL009286,P0349,W05,2024-04-02,35,0
SL009287,P0196,W04,2024-10-16,24,0
SL009288,P0330,W01,2024-05-19,49,0
SL009289,P0409,W01,2024-10-21,42,1
SL009290,P0479,W02,2024-12-17,11,0
SL009291,P0323,W04,2024-09-18,20,0
SL009292,P0111,W03,2024-03-21,10,1
SL009293,P0258,W04,2024-02-01,21,0
SL009294,P0089,W02,2024-07-06,28,0
SL009295,P0433,W02,2024-05-15,28,0
SL009296,P0198,W02,2024-06-14,27,1
SL009297,P0282,W01,2024-05-26,33,1
SL009298,P0200,W03,2024-09-01,4,0
SL009299,P0099,W02,2024-07-01,35,0
SL009300,P0027,W05,2024-01-09,20,1
SL009301,P0089,W01,2024-06-04,6,0
SL009302,P0146,W03,2024-11-13,6,0
SL009303,P0182,W05,2024-06-24,17,1
SL009304,P0257,W03,2024-04-23,19,0
SL009305,P0189,W03,2024-08-30,49,1
SL009306,P0240,W05,2024-06-15,17,0
SL009307,P0359,W04,2024-08-10,49,0
SL009308,P0387,W03,2024-07-09,3,0
SL009309,P0196,W04,2024-10-01,46,1
SL009310,P0297,W03,2024-10-15,34,0
SL009311,P0165,W05,2024-03-04,4,0
SL009312,P0307,W03,2024-10-08,23,0
SL009313,P0271,W02,2024-06-21,18,0
SL009314,P0008,W02,2024-09-13,34,1
SL009315,P0038,W03,2024-07-21,29,0
SL009316,P0114,W05,2024-03-17,44,1
SL009317,P0339,W05,2024-04-12,15,1
SL009318,P0056,W01,2024-08-13,45,0
SL009319,P0431,W05,2024-08-13,11,0
SL009320,P0474,W04,2024-08-14,39,0
SL009321,P0359,W03,2024-04-05,9,1
SL009322,P0138,W02,2024-03-16,47,0
SL009323,P0102,W05,2024-02-02,35,0
SL009324,P0334,W02,2024-03-22,10,1
SL009325,P0177,W01,2024-03-09,40,1
SL009326,P0169,W03,2024-12-04,38,1
SL009327,P0339,W05,2024-08-06,29,0
SL009328,P0286,W02,2024-12-27,46,0
SL009329,P0261,W05,2024-12-23,6,1
SL009330,P0375,W01,2024-10-28,19,0
SL009331,P0223,W02,2024-04-29,26,0
SL009332,P0199,W02,2024-02-17,9,1
SL009333,P0211,W03,2024-03-08,41,0
SL009334,P0287,W03,2024-12-04,48,0
SL009335,P0180,W02,2024-03-25,45,0
SL009336,P0250,W03,2024-10-02,13,1
SL009337,P0231,W02,2024-09-12,26,1
SL009338,P0472,W04,2024-07-23,44,0
SL009339,P0482,W05,2024-08-20,20,0
SL009340,P0023,W04,2024-03-05,2,0
SL009341,P0048,W04,2024-11-12,4,1
SL009342,P0109,W05,2024-03-19,7,0
SL009343,P0296,W02,2024-01-14,19,0
SL009344,P0006,W02,2024-11-20,35,0
SL009345,P0038,W03,2024-10-31,11,0
SL009346,P0169,W01,2024-06-17,19,0
SL009347,P0356,W02,2024-06-07,32,0
SL009348,P0283,W05,2024-04-25,14,0
SL009349,P0203,W01,2024-12-11,49,0
SL009350,P0325,W05,2024-07-10,5,1
SL009351,P0313,W05,2024-12-10,25,0
SL009352,P0273,W05,2024-07-01,14,0
SL009353,P0244,W01,2024-08-18,39,0
SL009354,P0327,W04,2024-06-16,12,0
SL009355,P0475,W05,2024-01-15,49,0
SL009356,P0047,W03,2024-07-11,20,0
SL009357,P0249,W02,2024-08-20,18,0
SL009358,P0079,W02,2024-09-19,1,0
SL009359,P0110,W02,2024-02-23,43,0
SL009360,P0013,W01,2024-06-28,4,0
SL009361,P0395,W03,2024-01-04,12,1
SL009362,P0380,W03,2024-09-13,26,0
SL009363,P0365,W03,2024-12-26,32,0
SL009364,P0090,W03,2024-11-17,37,1
SL009365,P0342,W03,2024-08-27,15,0
SL009366,P0348,W04,2024-06-11,35,0
SL009367,P0280,W03,2024-12-02,26,0
SL009368,P0221,W03,2024-05-17,15,1
SL009369,P0073,W01,2024-11-19,8,0
SL009370,P0234,W01,2024-08-16,28,0
SL009371,P0260,W03,2024-04-11,30,0
SL009372,P0113,W04,2024-07-11,43,0
SL009373,P0046,W03,2024-11-02,44,0
SL009374,P0274,W03,2024-01-30,3,1
SL009375,P0043,W03,2024-10-21,6,0
SL009376,P0208,W05,2024-09-03,31,0
SL009377,P0417,W04,2024-08-08,26,0
SL009378,P0349,W02,2024-06-20,8,0
SL009379,P0103,W03,2024-06-08,39,0
SL009380,P0124,W02,2024-06-20,29,0
SL009381,P0010,W04,2024-03-03,17,0
SL009382,P0329,W03,2024-03-01,16,0
SL009383,P0187,W02,2024-03-05,49,0
SL009384,P0031,W02,2024-06-17,45,0
SL009385,P0156,W04,2024-03-21,4,1
SL009386,P0060,W03,2024-09-03,10,0
SL009387,P0249,W05,2024-09-24,16,1
SL009388,P0387,W04,2024-09-14,19,0
SL009389,P0374,W05,2024-03-13,39,0
SL009390,P0439,W03,2024-11-27,13,0
SL009391,P0270,W02,2024-07-06,4,1
SL009392,P0442,W04,2024-01-25,32,1
SL009393,P0217,W04,2024-08-15,18,0
SL009394,P0399,W04,2024-04-27,16,0
SL009395,P0002,W01,2024-04-17,25,1
SL009396,P0024,W03,2024-08-29,16,1
SL009397,P0206,W01,2024-04-08,22,0
SL009398,P0320,W04,2024-01-22,24,1
SL009399,P0496,W04,2024-02-25,28,1
SL009400,P0199,W05,2024-05-28,23,0
SL009401,P0356,W01,2024-11-06,21,0
SL009402,P0114,W02,2024-02-09,9,0
SL009403,P0280,W03,2024-05-29,2,0
SL009404,P0155,W02,2024-04-30,38,0
SL009405,P0165,W02,2024-09-16,28,0
SL009406,P0486,W03,2024-01-26,26,0
SL009407,P0222,W04,2024-04-21,27,0
SL009408,P0091,W05,2024-01-23,25,0
SL009409,P0167,W04,2024-06-17,21,0
SL009410,P0447,W04,2024-11-09,38,1
SL009411,P0207,W01,2024-09-20,25,0
SL009412,P0282,W02,2024-04-25,38,1
SL009413,P0065,W02,2024-11-02,46,0
SL009414,P0376,W02,2024-08-18,11,0
SL009415,P0004,W05,2024-07-07,28,1
SL009416,P0157,W05,2024-09-13,49,0
SL009417,P0249,W05,2024-04-29,36,0
SL009418,P0257,W03,2024-10-12,4,0
SL009419,P0235,W05,2024-09-29,19,0
SL009420,P0306,W01,2024-12-23,24,1
SL009421,P0366,W01,2024-05-31,22,1
SL009422,P0470,W04,2024-03-26,48,0
SL009423,P0395,W04,2024-11-20,25,0
SL009424,P0074,W04,2024-12-10,8,0
SL009425,P0187,W04,2024-11-22,20,0
SL009426,P0062,W01,2024-09-02,1,0
SL009427,P0337,W04,2024-11-09,4,1
SL009428,P0164,W01,2024-11-10,12,1
SL009429,P0056,W05,2024-10-19,25,1
SL009430,P0111,W05,2024-06-10,21,1
SL009431,P0218,W03,2024-04-09,19,0
SL009432,P0240,W04,2024-07-03,34,0
SL009433,P0021,W05,2024-10-02,6,1
SL009434,P0141,W05,2024-01-17,35,0
SL009435,P0265,W02,2024-09-16,3,0
SL009436,P0139,W02,2024-09-01,33,1
SL009437,P0459,W01,2024-11-01,9,0
SL009438,P0070,W03,2024-12-03,7,0
SL009439,P0385,W02,2024-02-19,41,1
SL009440,P0118,W03,2024-09-28,27,1
SL009441,P0198,W05,2024-08-22,1,0
SL009442,P0205,W01,2024-03-12,40,0
SL009443,P0214,W03,2024-11-12,18,0
SL009444,P0056,W02,2024-02-13,35,0
SL009445,P0287,W05,2024-11-01,17,0
SL009446,P0470,W04,2024-03-20,39,0
SL009447,P0293,W05,2024-10-12,11,0
SL009448,P0175,W02,2024-02-18,37,0
SL009449,P0347,W02,2024-04-07,45,0
SL009450,P0370,W04,2024-01-25,11,1
SL009451,P0500,W05,2024-08-01,3,0
SL009452,P0462,W03,2024-02-25,13,1
SL009453,P0128,W03,2024-09-11,28,0
SL009454,P0431,W05,2024-06-04,38,1
SL009455,P0378,W03,2024-06-09,47,0
SL009456,P0325,W05,2024-07-12,34,0
SL009457,P0442,W05,2024-01-04,28,0
SL009458,P0292,W02,2024-09-24,2,1
SL009459,P0288,W01,2024-02-05,46,0
SL009460,P0226,W02,2024-01-16,2,0
SL009461,P0064,W03,2024-05-16,37,0
SL009462,P0455,W01,2024-03-18,16,0
SL009463,P0426,W05,2024-11-06,8,0
SL009464,P0048,W03,2024-03-13,40,0
SL009465,P0202,W04,2024-11-15,11,0
SL009466,P0498,W03,2024-09-01,45,0
SL009467,P0337,W01,2024-12-11,15,0
SL009468,P0414,W01,2024-08-15,4,0
SL009469,P0405,W05,2024-07-13,23,1
SL009470,P0060,W04,2024-09-02,8,1
SL009471,P0397,W05,2024-03-29,16,1
SL009472,P0257,W04,2024-09-16,16,0
SL009473,P0065,W04,2024-10-12,24,0
SL009474,P0239,W05,2024-05-18,10,0
SL009475,P0289,W03,2024-02-20,34,0
SL009476,P0038,W02,2024-05-26,18,0
SL009477,P0025,W04,2024-08-29,16,0
SL009478,P0410,W01,2024-11-29,36,0
SL009479,P0461,W05,2024-08-19,8,0
SL009480,P0059,W03,2024-01-27,20,0
SL009481,P0476,W04,2024-12-09,23,0
SL009482,P0417,W03,2024-07-26,40,0
SL009483,P0357,W05,2024-05-17,14,0
SL009484,P0383,W01,2024-06-03,16,1
SL009485,P0297,W04,2024-01-07,38,0
SL009486,P0158,W04,2024-04-24,18,1
SL009487,P0057,W03,2024-04-01,40,0
SL009488,P0433,W05,2024-12-11,30,0
SL009489,P0048,W02,2024-03-22,36,1
SL009490,P0328,W04,2024-01-13,36,0
SL009491,P0433,W01,2024-03-12,39,0
SL009492,P0431,W04,2024-03-31,40,1
SL009493,P0056,W04,2024-07-06,41,0
SL009494,P0065,W02,2024-04-14,1,0
SL009495,P0268,W02,2024-10-26,17,0
SL009496,P0069,W05,2024-03-24,28,0
SL009497,P0216,W04,2024-01-28,7,1
SL009498,P0390,W04,2024-10-05,20,1
SL009499,P0089,W03,2024-01-12,42,0
SL009500,P0449,W03,2024-11-02,24,0
SL009501,P0281,W01,2024-12-29,1,0
SL009502,P0257,W01,2024-05-29,18,1
SL009503,P0160,W03,2024-11-13,26,0
SL009504,P0490,W01,2024-01-26,14,0
SL009505,P0234,W04,2024-08-01,19,0
SL009506,P0131,W02,2024-11-09,18,0
SL009507,P0049,W04,2024-08-27,45,0
SL009508,P0147,W03,2024-08-09,7,1
SL009509,P0316,W05,2024-03-08,2,1
SL009510,P0491,W05,2024-09-18,7,0
SL009511,P0413,W03,2024-04-20,28,1
SL009512,P0434,W04,2024-05-09,28,0
SL009513,P0002,W01,2024-06-07,42,0
SL009514,P0329,W01,2024-10-06,17,1
SL009515,P0440,W05,2024-10-17,30,0
SL009516,P0145,W03,2024-10-29,21,0
SL009517,P0444,W03,2024-01-31,37,0
SL009518,P0366,W02,2024-03-29,9,0
SL009519,P0420,W05,2024-11-27,36,0
SL009520,P0061,W03,2024-04-27,22,1
SL009521,P0273,W02,2024-05-09,15,0
SL009522,P0049,W01,2024-07-25,14,1
SL009523,P0332,W05,2024-12-25,27,0
SL009524,P0444,W05,2024-02-28,18,0
SL009525,P0404,W03,2024-04-05,10,0
SL009526,P0434,W03,2024-11-14,48,0
SL009527,P0131,W04,2024-09-02,22,0
SL009528,P0043,W01,2024-05-24,23,1
SL009529,P0057,W01,2024-11-05,42,0
SL009530,P0050,W02,2024-05-04,41,0
SL009531,P0452,W02,2024-01-22,48,0
SL009532,P0465,W04,2024-12-18,5,0
SL009533,P0178,W01,2024-10-11,25,0
SL009534,P0293,W02,2024-07-25,1,0
SL009535,P0046,W01,2024-09-14,24,0
SL009536,P0170,W01,2024-10-24,33,0
SL009537,P0271,W02,2024-02-21,37,0
SL009538,P0417,W03,2024-02-07,7,0
SL009539,P0336,W03,2024-06-01,24,0
SL009540,P0139,W02,2024-11-28,15,0
SL009541,P0247,W04,2024-08-03,11,0
SL009542,P0148,W05,2024-08-10,44,0
SL009543,P0230,W01,2024-05-22,17,1
SL009544,P0280,W05,2024-04-14,49,0
SL009545,P0125,W02,2024-01-10,23,1
SL009546,P0192,W01,2024-08-29,49,0
SL009547,P0374,W05,2024-04-23,4,0
SL009548,P0080,W03,2024-08-20,31,0
SL009549,P0094,W04,2024-03-09,34,1
SL009550,P0226,W05,2024-12-30,10,0
SL009551,P0065,W04,2024-02-13,37,0
SL009552,P0088,W03,2024-06-17,10,0
SL009553,P0088,W05,2024-07-29,42,0
SL009554,P0201,W02,2024-10-02,11,0
SL009555,P0214,W01,2024-04-16,31,1
SL009556,P0204,W03,2024-06-15,10,0
SL009557,P0401,W04,2024-07-23,43,0
SL009558,P0382,W04,2024-04-28,38,0
SL009559,P0089,W03,2024-04-18,42,0
SL009560,P0476,W02,2024-08-26,8,0
SL009561,P0061,W02,2024-01-08,11,0
SL009562,P0271,W04,2024-02-12,20,0
SL009563,P0094,W03,2024-10-23,24,1
SL009564,P0307,W03,2024-05-11,7,0
SL009565,P0027,W01,2024-07-24,21,1
SL009566,P0214,W04,2024-10-06,44,0
SL009567,P0074,W02,2024-08-26,6,0
SL009568,P0061,W05,2024-10-03,31,0
SL009569,P0186,W02,2024-02-15,12,0
SL009570,P0031,W02,2024-07-16,37,0
SL009571,P0219,W05,2024-04-30,13,0
SL009572,P0012,W04,2024-10-26,49,1
SL009573,P0302,W01,2024-08-07,31,1
SL009574,P0415,W02,2024-12-21,9,0
SL009575,P0032,W02,2024-10-15,27,0
SL009576,P0160,W04,2024-04-03,17,0
SL009577,P0489,W04,2024-10-18,8,1
SL009578,P0237,W03,2024-06-01,27,1
SL009579,P0227,W04,2024-01-13,40,0
SL009580,P0181,W04,2024-07-25,15,0
SL009581,P0317,W02,2024-09-11,39,0
SL009582,P0046,W01,2024-06-06,6,0
SL009583,P0341,W02,2024-09-26,32,0
SL009584,P0458,W04,2024-11-01,48,0
SL009585,P0080,W03,2024-03-08,8,0
SL009586,P0135,W01,2024-09-13,35,0
SL009587,P0260,W03,2024-07-07,31,1
SL009588,P0475,W05,2024-01-03,42,0
SL009589,P0308,W03,2024-08-24,26,0
SL009590,P0247,W03,2024-05-11,42,0
SL009591,P0473,W04,2024-06-19,24,0
SL009592,P0159,W04,2024-09-26,2,1
SL009593,P0203,W04,2024-03-29,41,0
SL009594,P0112,W04,2024-04-12,1,0
SL009595,P0468,W04,2024-05-04,10,1
SL009596,P0292,W03,2024-03-07,23,0
SL009597,P0438,W05,2024-09-19,33,0
SL009598,P0310,W04,2024-01-08,44,0
SL009599,P0119,W05,2024-02-13,37,1
SL009600,P0383,W05,2024-05-14,11,0
SL009601,P0017,W02,2024-09-04,20,1
SL009602,P0493,W02,2024-10-30,26,0
SL009603,P0331,W01,2024-11-13,46,0
SL009604,P0414,W02,2024-01-25,47,0
SL009605,P0227,W04,2024-07-14,2,0
SL009606,P0361,W05,2024-07-10,25,0
SL009607,P0486,W01,2024-05-01,4,0
SL009608,P0406,W02,2024-09-16,19,0
SL009609,P0117,W03,2024-02-16,13,0
SL009610,P0043,W01,2024-07-27,19,0
SL009611,P0368,W04,2024-10-27,13,0
SL009612,P0115,W05,2024-03-29,12,0
SL009613,P0283,W04,2024-01-03,2,0
SL009614,P0037,W04,2024-05-24,37,0
SL009615,P0302,W03,2024-01-22,23,0
SL009616,P0113,W03,2024-02-08,19,0
SL009617,P0035,W05,2024-10-21,3,1
SL009618,P0132,W02,2024-04-16,24,0
SL009619,P0336,W04,2024-04-09,23,1
SL009620,P0336,W02,2024-09-28,4,0
SL009621,P0469,W05,2024-08-16,18,0
SL009622,P0410,W04,2024-10-11,12,0
SL009623,P0377,W02,2024-07-24,35,1
SL009624,P0228,W04,2024-03-11,27,0
SL009625,P0147,W03,2024-06-17,43,1
SL009626,P0122,W03,2024-07-03,14,0
SL009627,P0081,W01,2024-11-28,31,1
SL009628,P0173,W05,2024-07-26,3,0
SL009629,P0154,W02,2024-12-20,5,0
SL009630,P0150,W04,2024-09-27,29,1
SL009631,P0375,W01,2024-12-11,39,0
SL009632,P0058,W05,2024-05-14,17,0
SL009633,P0063,W05,2024-05-25,19,0
SL009634,P0156,W05,2024-12-10,35,1
SL009635,P0449,W02,2024-05-28,33,0
SL009636,P0428,W03,2024-04-25,8,0
SL009637,P0356,W01,2024-07-05,37,0
SL009638,P0427,W02,2024-01-20,35,1
SL009639,P0421,W04,2024-12-03,20,0
SL009640,P0322,W02,2024-08-31,17,0
SL009641,P0401,W04,2024-03-07,45,0
SL009642,P0168,W04,2024-03-02,13,0
SL009643,P0166,W05,2024-09-30,4,0
SL009644,P0085,W02,2024-12-12,30,0
SL009645,P0445,W03,2024-04-19,6,0
SL009646,P0137,W04,2024-02-25,2,0
SL009647,P0461,W05,2024-03-25,15,1
SL009648,P0459,W03,2024-09-20,34,0
SL009649,P0189,W02,2024-04-16,20,0
SL009650,P0464,W03,2024-01-12,16,0
SL009651,P0400,W02,2024-06-24,43,0
SL009652,P0379,W04,2024-12-24,49,0
SL009653,P0002,W01,2024-11-14,29,0
SL009654,P0106,W01,2024-01-27,27,0
SL009655,P0364,W04,2024-10-17,1,0
SL009656,P0072,W03,2024-05-09,13,0
SL009657,P0427,W02,2024-08-14,40,0
SL009658,P0126,W01,2024-05-15,32,0
SL009659,P0170,W02,2024-01-20,3,0
SL009660,P0205,W04,2024-09-20,14,0
SL009661,P0313,W03,2024-11-19,28,1
SL009662,P0337,W02,2024-06-07,46,0
SL009663,P0487,W03,2024-06-08,26,0
SL009664,P0472,W01,2024-12-07,21,0
SL009665,P0195,W02,2024-01-26,46,0
SL009666,P0158,W05,2024-03-21,11,0
SL009667,P0500,W01,2024-01-18,27,0
SL009668,P0141,W03,2024-03-09,44,0
SL009669,P0275,W04,2024-05-09,1,0
SL009670,P0007,W05,2024-05-14,33,0
SL009671,P0393,W02,2024-10-29,46,0
SL009672,P0467,W01,2024-08-05,18,0
SL009673,P0493,W02,2024-11-05,2,0
SL009674,P0054,W02,2024-01-15,4,1
SL009675,P0104,W05,2024-07-04,4,0
SL009676,P0342,W05,2024-07-13,17,0
SL009677,P0338,W05,2024-07-09,48,0
SL009678,P0061,W05,2024-08-21,16,0
SL009679,P0087,W04,2024-03-06,9,0
SL009680,P0258,W03,2024-03-21,26,1
SL009681,P0178,W05,2024-02-05,10,0
SL009682,P0242,W01,2024-08-22,7,0
SL009683,P0203,W02,2024-01-17,9,1
SL009684,P0031,W05,2024-01-02,48,0
SL009685,P0289,W01,2024-02-02,27,0
SL009686,P0462,W04,2024-12-14,32,1
SL009687,P0080,W01,2024-05-13,49,0
SL009688,P0011,W01,2024-12-21,23,0
SL009689,P0417,W04,2024-12-09,27,0
SL009690,P0254,W04,2024-09-23,25,1
SL009691,P0384,W02,2024-01-05,29,0
SL009692,P0391,W05,2024-10-12,24,0
SL009693,P0384,W01,2024-12-12,16,1
SL009694,P0287,W03,2024-03-31,16,0
SL009695,P0176,W03,2024-05-31,28,1
SL009696,P0126,W02,2024-04-27,20,0
SL009697,P0494,W03,2024-03-01,19,1
SL009698,P0047,W02,2024-12-23,10,0
SL009699,P0206,W05,2024-01-26,26,0
SL009700,P0476,W02,2024-04-18,2,0
SL009701,P0437,W04,2024-10-21,3,0
SL009702,P0107,W04,2024-07-28,39,0
SL009703,P0464,W04,2024-09-15,2,1
SL009704,P0275,W04,2024-10-20,25,0
SL009705,P0337,W04,2024-02-11,45,0
SL009706,P0123,W04,2024-10-30,4,0
SL009707,P0474,W04,2024-01-13,15,0
SL009708,P0134,W04,2024-03-29,18,0
SL009709,P0107,W04,2024-03-28,7,0
SL009710,P0305,W05,2024-11-07,27,0
SL009711,P0329,W04,2024-07-05,18,1
SL009712,P0050,W02,2024-03-03,7,0
SL009713,P0337,W05,2024-12-01,29,1
SL009714,P0095,W03,2024-02-12,41,0
SL009715,P0268,W01,2024-08-20,44,0
SL009716,P0023,W05,2024-08-21,33,1
SL009717,P0054,W04,2024-03-15,2,0
SL009718,P0374,W05,2024-09-09,18,0
SL009719,P0254,W01,2024-11-08,46,0
SL009720,P0453,W01,2024-05-28,23,1
SL009721,P0235,W04,2024-06-30,6,0
SL009722,P0484,W04,2024-07-25,43,0
