PO_ID,SKU,Supplier_ID,Order_Date,Quantity_Ordered,Delivery_Date,Status
PO003093,P0458,S07,2024-05-16,496,2024-05-31,Delivered
PO003094,P0055,S04,2024-06-10,161,2024-06-24,Delivered
PO003095,P0075,S01,2024-06-22,472,2024-07-06,Delivered
PO003096,P0327,S10,2024-08-08,181,2024-08-14,Delivered
PO003097,P0488,S07,2024-02-08,388,2024-02-26,Delivered
PO003098,P0174,S01,2024-07-25,227,2024-08-07,Delivered
PO003099,P0425,S08,2024-08-02,154,2024-08-21,Delivered
PO003100,P0363,S01,2024-03-24,496,2024-04-10,Delivered
PO003101,P0037,S03,2024-06-10,371,2024-06-24,Delivered
PO003102,P0071,S06,2024-09-25,291,2024-10-11,Delivered
PO003103,P0072,S03,2024-05-14,472,2024-05-31,Delivered
PO003104,P0232,S10,2024-07-13,491,2024-08-01,Delivered
PO003105,P0047,S05,2024-06-20,450,2024-06-30,Delivered
PO003106,P0012,S02,2024-01-24,409,2024-01-31,Delivered
PO003107,P0453,S08,2024-11-01,345,2024-11-11,Delivered
PO003108,P0032,S01,2024-05-16,130,2024-05-22,Delivered
PO003109,P0050,S06,2024-03-01,104,2024-03-14,Delivered
PO003110,P0147,S09,2024-09-11,166,2024-09-17,Delivered
PO003111,P0158,S05,2024-10-22,382,2024-11-10,Delivered
PO003112,P0026,S10,2024-06-05,286,2024-06-17,Delivered
PO003113,P0115,S04,2024-02-12,395,2024-02-19,Delivered
PO003114,P0251,S09,2024-08-15,272,2024-08-28,Delivered
PO003115,P0096,S01,2024-11-09,335,2024-11-18,Delivered
PO003116,P0280,S05,2024-01-30,143,2024-02-04,Delivered
PO003117,P0086,S04,2024-06-17,281,2024-06-30,Delivered
PO003118,P0178,S04,2024-09-20,320,2024-10-02,Delivered
PO003119,P0286,S09,2024-08-06,84,2024-08-24,Delivered
PO003120,P0480,S02,2024-08-31,79,2024-09-06,Delivered
PO003121,P0074,S10,2024-06-29,136,2024-07-07,Delivered
PO003122,P0165,S10,2024-03-27,306,2024-04-02,Delivered
PO003123,P0415,S02,2024-10-04,92,2024-10-15,Delivered
PO003124,P0352,S10,2024-04-16,497,2024-04-22,Delivered
PO003125,P0281,S10,2024-04-24,56,2024-05-04,Delivered
PO003126,P0391,S03,2024-08-27,299,2024-09-07,Delivered
PO003127,P0141,S07,2024-11-16,252,2024-11-25,Delivered
PO003128,P0352,S08,2024-11-12,192,2024-11-29,Delivered
PO003129,P0360,S07,2024-02-01,83,2024-02-12,Delivered
PO003130,P0267,S01,2024-02-24,306,2024-03-07,Delivered
PO003131,P0072,S04,2024-06-09,375,2024-06-17,Delivered
PO003132,P0256,S07,2024-01-07,167,2024-01-16,Delivered
PO003133,P0327,S09,2024-08-21,181,2024-09-03,Delivered
PO003134,P0354,S10,2024-08-12,112,2024-08-27,Delivered
PO003135,P0021,S02,2024-12-03,60,2024-12-09,Delivered
PO003136,P0384,S04,2024-05-21,459,2024-05-28,Delivered
PO003137,P0300,S10,2024-05-15,229,2024-05-23,Delivered
PO003138,P0053,S03,2024-06-27,167,2024-07-03,Delivered
PO003139,P0388,S07,2024-05-08,338,2024-05-17,Delivered
PO003140,P0385,S07,2024-08-04,451,2024-08-12,Delivered
PO003141,P0309,S03,2024-11-26,234,2024-12-13,Delivered
PO003142,P0428,S02,2024-04-15,138,2024-04-26,Delivered
PO003143,P0148,S05,2024-02-24,276,2024-03-09,Delivered
PO003144,P0334,S02,2024-10-28,223,2024-11-06,Delivered
PO003145,P0455,S06,2024-05-13,127,2024-06-01,Delivered
PO003146,P0394,S03,2024-10-18,165,2024-11-06,Delivered
PO003147,P0204,S04,2024-12-15,143,2024-12-21,Delivered
PO003148,P0208,S04,2024-04-09,114,2024-04-26,Delivered
PO003149,P0033,S05,2024-02-14,373,2024-03-02,Delivered
PO003150,P0001,S01,2024-06-22,437,2024-07-10,Delivered
PO003151,P0380,S02,2024-10-06,286,2024-10-21,Delivered
PO003152,P0141,S07,2024-11-24,182,2024-12-10,Delivered
PO003153,P0253,S07,2024-06-08,251,2024-06-27,Delivered
PO003154,P0240,S08,2024-05-07,426,2024-05-24,Delivered
PO003155,P0341,S07,2024-04-27,128,2024-05-03,Delivered
PO003156,P0094,S08,2024-10-21,215,2024-10-26,Delivered
PO003157,P0462,S06,2024-09-21,111,2024-10-03,Delivered
PO003158,P0224,S02,2024-05-27,470,2024-06-14,Delivered
PO003159,P0255,S06,2024-02-02,366,2024-02-11,Delivered
PO003160,P0211,S06,2024-09-01,119,2024-09-12,Delivered
PO003161,P0107,S05,2024-10-13,296,2024-10-24,Delivered
PO003162,P0126,S04,2024-12-13,135,2025-01-01,Pending
PO003163,P0016,S07,2024-12-21,388,2024-12-26,Delivered
PO003164,P0212,S02,2024-02-05,425,2024-02-21,Delivered
PO003165,P0049,S10,2024-04-22,72,2024-04-29,Delivered
PO003166,P0190,S02,2024-01-02,139,2024-01-21,Delivered
PO003167,P0121,S03,2024-03-06,136,2024-03-16,Delivered
PO003168,P0132,S08,2024-12-27,193,2025-01-12,Pending
PO003169,P0098,S03,2024-01-13,397,2024-01-30,Delivered
PO003170,P0081,S03,2024-12-26,313,2025-01-13,Pending
PO003171,P0368,S06,2024-01-23,278,2024-02-01,Delivered
PO003172,P0328,S03,2024-05-08,458,2024-05-24,Delivered
PO003173,P0022,S01,2024-02-05,148,2024-02-20,Delivered
PO003174,P0439,S04,2024-05-20,222,2024-05-30,Delivered
PO003175,P0334,S10,2024-04-18,365,2024-04-26,Delivered
PO003176,P0028,S03,2024-12-07,147,2024-12-24,Delivered
PO003177,P0217,S08,2024-12-17,428,2024-12-29,Delivered
PO003178,P0486,S07,2024-03-03,372,2024-03-19,Delivered
PO003179,P0339,S07,2024-02-12,339,2024-02-21,Delivered
PO003180,P0263,S06,2024-08-19,70,2024-09-02,Delivered
PO003181,P0159,S08,2024-05-18,468,2024-05-28,Delivered
PO003182,P0262,S07,2024-06-05,345,2024-06-12,Delivered
PO003183,P0332,S05,2024-11-04,148,2024-11-12,Delivered
PO003184,P0214,S02,2024-02-10,283,2024-02-26,Delivered
PO003185,P0274,S01,2024-12-11,202,2024-12-30,Delivered
PO003186,P0284,S01,2024-07-23,168,2024-07-28,Delivered
PO003187,P0429,S07,2024-10-20,307,2024-11-04,Delivered
PO003188,P0418,S05,2024-12-01,247,2024-12-19,Delivered
PO003189,P0447,S02,2024-03-25,440,2024-04-13,Delivered
PO003190,P0186,S08,2024-02-13,104,2024-02-26,Delivered
PO003191,P0094,S06,2024-05-13,149,2024-05-24,Delivered
PO003192,P0185,S01,2024-08-04,285,2024-08-17,Delivered
PO003193,P0423,S07,2024-04-29,103,2024-05-16,Delivered
PO003194,P0458,S07,2024-05-02,472,2024-05-12,Delivered
PO003195,P0040,S02,2024-08-10,311,2024-08-15,Delivered
PO003196,P0039,S07,2024-03-17,109,2024-03-23,Delivered
PO003197,P0217,S07,2024-12-24,89,2025-01-06,Pending
PO003198,P0188,S06,2024-03-27,459,2024-04-04,Delivered
PO003199,P0467,S06,2024-01-29,109,2024-02-11,Delivered
PO003200,P0230,S10,2024-01-30,492,2024-02-13,Delivered
PO003201,P0101,S07,2024-08-09,326,2024-08-27,Delivered
PO003202,P0144,S06,2024-04-11,291,2024-04-26,Delivered
PO003203,P0098,S03,2024-04-08,130,2024-04-17,Delivered
PO003204,P0355,S01,2024-09-01,465,2024-09-15,Delivered
PO003205,P0163,S03,2024-11-05,112,2024-11-16,Delivered
PO003206,P0369,S06,2024-06-27,497,2024-07-05,Delivered
PO003207,P0361,S02,2024-08-30,230,2024-09-15,Delivered
PO003208,P0255,S03,2024-06-02,481,2024-06-15,Delivered
PO003209,P0384,S03,2024-01-12,351,2024-01-25,Delivered
PO003210,P0040,S07,2024-09-29,229,2024-10-04,Delivered
PO003211,P0016,S07,2024-12-05,246,2024-12-16,Delivered
PO003212,P0389,S01,2024-10-28,71,2024-11-10,Delivered
PO003213,P0140,S05,2024-01-16,437,2024-01-26,Delivered
PO003214,P0206,S06,2024-04-16,412,2024-04-27,Delivered
PO003215,P0048,S05,2024-06-22,427,2024-07-01,Delivered
PO003216,P0321,S08,2024-05-27,206,2024-06-01,Delivered
PO003217,P0436,S05,2024-08-15,423,2024-08-25,Delivered
PO003218,P0492,S06,2024-08-20,236,2024-09-04,Delivered
PO003219,P0054,S04,2024-12-28,100,2025-01-06,Pending
PO003220,P0048,S03,2024-04-13,364,2024-04-25,Delivered
PO003221,P0422,S08,2024-04-23,438,2024-05-10,Delivered
PO003222,P0335,S01,2024-12-29,95,2025-01-13,Pending
PO003223,P0095,S10,2024-12-01,54,2024-12-19,Delivered
PO003224,P0363,S06,2024-04-12,416,2024-04-29,Delivered
PO003225,P0184,S06,2024-08-18,254,2024-09-04,Delivered
PO003226,P0034,S08,2024-08-02,497,2024-08-11,Delivered
PO003227,P0343,S05,2024-04-28,142,2024-05-16,Delivered
PO003228,P0459,S10,2024-09-15,272,2024-10-02,Delivered
PO003229,P0357,S05,2024-12-11,446,2024-12-30,Delivered
PO003230,P0110,S02,2024-05-19,371,2024-06-06,Delivered
PO003231,P0078,S10,2024-03-08,184,2024-03-13,Delivered
PO003232,P0266,S10,2024-04-13,338,2024-04-18,Delivered
PO003233,P0310,S08,2024-09-19,198,2024-09-25,Delivered
PO003234,P0208,S06,2024-06-01,347,2024-06-12,Delivered
PO003235,P0491,S03,2024-06-16,400,2024-06-30,Delivered
PO003236,P0061,S07,2024-01-01,325,2024-01-08,Delivered
PO003237,P0086,S06,2024-05-01,197,2024-05-15,Delivered
PO003238,P0136,S01,2024-04-14,211,2024-04-27,Delivered
PO003239,P0351,S02,2024-04-21,435,2024-05-06,Delivered
PO003240,P0256,S05,2024-03-12,311,2024-03-17,Delivered
PO003241,P0046,S08,2024-12-19,445,2025-01-05,Pending
PO003242,P0010,S08,2024-11-19,205,2024-12-05,Delivered
PO003243,P0030,S03,2024-08-22,358,2024-09-07,Delivered
PO003244,P0270,S02,2024-11-13,87,2024-11-23,Delivered
PO003245,P0380,S05,2024-08-09,290,2024-08-21,Delivered
PO003246,P0317,S02,2024-05-12,217,2024-05-18,Delivered
PO003247,P0452,S03,2024-02-19,305,2024-02-24,Delivered
PO003248,P0010,S01,2024-10-31,428,2024-11-05,Delivered
PO003249,P0261,S08,2024-02-28,197,2024-03-17,Delivered
PO003250,P0422,S09,2024-07-19,258,2024-08-03,Delivered
PO003251,P0253,S06,2024-12-04,167,2024-12-23,Delivered
PO003252,P0184,S01,2024-12-29,362,2025-01-06,Pending
PO003253,P0094,S01,2024-08-09,222,2024-08-15,Delivered
PO003254,P0267,S01,2024-11-11,302,2024-11-25,Delivered
PO003255,P0060,S03,2024-09-07,368,2024-09-19,Delivered
PO003256,P0196,S05,2024-05-11,227,2024-05-17,Delivered
PO003257,P0045,S06,2024-06-12,159,2024-06-24,Delivered
PO003258,P0349,S02,2024-04-06,390,2024-04-17,Delivered
PO003259,P0239,S07,2024-05-24,149,2024-05-30,Delivered
PO003260,P0177,S08,2024-12-20,129,2025-01-02,Pending
PO003261,P0475,S02,2024-10-12,214,2024-10-29,Delivered
PO003262,P0172,S03,2024-01-08,123,2024-01-23,Delivered
PO003263,P0088,S04,2024-12-14,262,2024-12-20,Delivered
PO003264,P0436,S02,2024-07-14,112,2024-07-29,Delivered
PO003265,P0037,S04,2024-02-15,165,2024-03-02,Delivered
PO003266,P0335,S09,2024-07-21,288,2024-08-08,Delivered
PO003267,P0388,S10,2024-07-28,64,2024-08-15,Delivered
PO003268,P0462,S07,2024-04-05,102,2024-04-16,Delivered
PO003269,P0186,S03,2024-08-16,78,2024-08-30,Delivered
PO003270,P0440,S07,2024-03-12,132,2024-03-18,Delivered
PO003271,P0077,S10,2024-01-03,270,2024-01-11,Delivered
PO003272,P0300,S03,2024-08-11,375,2024-08-25,Delivered
PO003273,P0191,S01,2024-07-25,396,2024-08-08,Delivered
PO003274,P0038,S05,2024-05-29,317,2024-06-10,Delivered
PO003275,P0034,S08,2024-05-13,123,2024-05-29,Delivered
PO003276,P0133,S03,2024-01-11,267,2024-01-23,Delivered
PO003277,P0262,S02,2024-12-06,74,2024-12-14,Delivered
PO003278,P0359,S09,2024-05-24,497,2024-06-06,Delivered
PO003279,P0049,S05,2024-09-27,332,2024-10-16,Delivered
PO003280,P0372,S07,2024-01-20,159,2024-01-27,Delivered
PO003281,P0243,S01,2024-04-27,456,2024-05-08,Delivered
PO003282,P0367,S01,2024-07-14,425,2024-07-28,Delivered
PO003283,P0066,S05,2024-07-24,226,2024-08-09,Delivered
PO003284,P0293,S03,2024-11-06,135,2024-11-14,Delivered
PO003285,P0204,S03,2024-02-12,236,2024-02-21,Delivered
PO003286,P0406,S06,2024-07-06,344,2024-07-21,Delivered
PO003287,P0124,S01,2024-11-30,480,2024-12-09,Delivered
PO003288,P0132,S08,2024-02-09,493,2024-02-15,Delivered
PO003289,P0361,S07,2024-08-25,422,2024-09-06,Delivered
PO003290,P0399,S07,2024-05-10,432,2024-05-18,Delivered
PO003291,P0430,S05,2024-11-19,148,2024-11-30,Delivered
PO003292,P0084,S06,2024-09-01,114,2024-09-07,Delivered
PO003293,P0352,S08,2024-01-11,203,2024-01-21,Delivered
PO003294,P0287,S08,2024-01-23,291,2024-02-10,Delivered
PO003295,P0355,S07,2024-10-20,155,2024-10-25,Delivered
PO003296,P0363,S01,2024-04-01,61,2024-04-16,Delivered
PO003297,P0049,S10,2024-03-27,160,2024-04-02,Delivered
PO003298,P0024,S04,2024-08-25,288,2024-09-12,Delivered
PO003299,P0305,S08,2024-05-23,300,2024-06-07,Delivered
PO003300,P0058,S05,2024-05-18,315,2024-06-03,Delivered
PO003301,P0348,S10,2024-02-21,140,2024-03-03,Delivered
PO003302,P0212,S02,2024-06-10,239,2024-06-28,Delivered
PO003303,P0285,S06,2024-12-20,257,2025-01-03,Pending
PO003304,P0296,S03,2024-09-26,499,2024-10-13,Delivered
PO003305,P0198,S09,2024-10-07,495,2024-10-12,Delivered
PO003306,P0090,S01,2024-05-06,472,2024-05-16,Delivered
PO003307,P0041,S04,2024-11-10,443,2024-11-19,Delivered
PO003308,P0336,S05,2024-01-23,76,2024-02-05,Delivered
PO003309,P0206,S01,2024-04-27,254,2024-05-02,Delivered
PO003310,P0285,S10,2024-10-16,381,2024-10-23,Delivered
PO003311,P0151,S03,2024-04-25,495,2024-05-01,Delivered
PO003312,P0105,S02,2024-12-06,477,2024-12-20,Delivered
PO003313,P0331,S06,2024-08-07,383,2024-08-15,Delivered
PO003314,P0352,S05,2024-03-28,476,2024-04-07,Delivered
PO003315,P0227,S03,2024-05-05,369,2024-05-15,Delivered
PO003316,P0321,S06,2024-06-09,434,2024-06-22,Delivered
PO003317,P0491,S06,2024-02-10,383,2024-02-19,Delivered
PO003318,P0379,S06,2024-10-19,483,2024-10-28,Delivered
PO003319,P0205,S01,2024-07-24,326,2024-07-30,Delivered
PO003320,P0327,S05,2024-10-12,188,2024-10-31,Delivered
PO003321,P0305,S08,2024-06-16,259,2024-06-25,Delivered
PO003322,P0232,S09,2024-05-25,91,2024-06-02,Delivered
PO003323,P0455,S01,2024-01-09,356,2024-01-19,Delivered
PO003324,P0125,S07,2024-03-25,110,2024-04-12,Delivered
PO003325,P0078,S03,2024-01-28,108,2024-02-07,Delivered
PO003326,P0090,S02,2024-12-23,83,2025-01-04,Pending
PO003327,P0243,S03,2024-10-27,403,2024-11-13,Delivered
PO003328,P0017,S09,2024-09-17,466,2024-09-27,Delivered
PO003329,P0093,S05,2024-03-24,170,2024-04-05,Delivered
PO003330,P0459,S05,2024-08-05,297,2024-08-16,Delivered
PO003331,P0458,S06,2024-08-01,215,2024-08-19,Delivered
PO003332,P0263,S05,2024-02-19,360,2024-02-24,Delivered
PO003333,P0276,S04,2024-04-17,126,2024-04-25,Delivered
PO003334,P0143,S04,2024-08-16,250,2024-08-31,Delivered
PO003335,P0130,S10,2024-04-10,60,2024-04-27,Delivered
PO003336,P0176,S07,2024-09-21,466,2024-10-09,Delivered
PO003337,P0439,S02,2024-12-01,486,2024-12-14,Delivered
PO003338,P0306,S05,2024-11-05,213,2024-11-16,Delivered
PO003339,P0251,S07,2024-03-10,205,2024-03-22,Delivered
PO003340,P0324,S02,2024-03-26,418,2024-04-12,Delivered
PO003341,P0155,S10,2024-01-05,423,2024-01-21,Delivered
PO003342,P0305,S01,2024-04-27,396,2024-05-09,Delivered
PO003343,P0259,S09,2024-09-04,153,2024-09-15,Delivered
PO003344,P0257,S07,2024-02-15,351,2024-02-27,Delivered
PO003345,P0181,S04,2024-04-14,106,2024-04-20,Delivered
PO003346,P0391,S04,2024-03-20,323,2024-03-27,Delivered
PO003347,P0040,S03,2024-03-14,63,2024-03-19,Delivered
PO003348,P0219,S06,2024-08-13,82,2024-08-26,Delivered
PO003349,P0418,S09,2024-02-19,95,2024-02-27,Delivered
PO003350,P0131,S08,2024-12-12,296,2024-12-27,Delivered
PO003351,P0060,S10,2024-03-01,462,2024-03-16,Delivered
PO003352,P0314,S01,2024-12-29,65,2025-01-11,Pending
PO003353,P0147,S04,2024-08-25,288,2024-09-03,Delivered
PO003354,P0304,S04,2024-08-24,209,2024-08-30,Delivered
PO003355,P0314,S05,2024-02-17,281,2024-03-06,Delivered
PO003356,P0262,S08,2024-08-21,86,2024-09-05,Delivered
PO003357,P0377,S03,2024-10-21,273,2024-11-07,Delivered
PO003358,P0097,S09,2024-02-15,463,2024-03-05,Delivered
PO003359,P0332,S01,2024-09-11,419,2024-09-29,Delivered
PO003360,P0472,S10,2024-03-17,279,2024-03-29,Delivered
PO003361,P0179,S04,2024-04-28,79,2024-05-05,Delivered
PO003362,P0078,S07,2024-02-12,138,2024-02-21,Delivered
PO003363,P0378,S03,2024-02-20,322,2024-03-02,Delivered
PO003364,P0209,S07,2024-02-13,285,2024-02-27,Delivered
PO003365,P0292,S02,2024-01-21,126,2024-02-04,Delivered
PO003366,P0020,S10,2024-06-20,290,2024-07-03,Delivered
PO003367,P0072,S04,2024-06-18,424,2024-07-07,Delivered
PO003368,P0362,S08,2024-10-22,92,2024-11-01,Delivered
PO003369,P0422,S01,2024-12-13,145,2024-12-24,Delivered
PO003370,P0409,S01,2024-11-11,319,2024-11-23,Delivered
PO003371,P0452,S01,2024-10-02,167,2024-10-20,Delivered
PO003372,P0157,S10,2024-08-14,79,2024-09-01,Delivered
PO003373,P0303,S09,2024-01-04,409,2024-01-22,Delivered
PO003374,P0058,S03,2024-09-09,485,2024-09-16,Delivered
PO003375,P0259,S06,2024-11-06,94,2024-11-15,Delivered
PO003376,P0159,S05,2024-01-08,101,2024-01-18,Delivered
PO003377,P0229,S09,2024-05-23,334,2024-05-30,Delivered
PO003378,P0330,S10,2024-02-25,269,2024-03-14,Delivered
PO003379,P0012,S01,2024-10-11,235,2024-10-18,Delivered
PO003380,P0236,S08,2024-05-18,88,2024-05-28,Delivered
PO003381,P0067,S08,2024-06-25,77,2024-07-01,Delivered
PO003382,P0048,S03,2024-08-14,197,2024-08-22,Delivered
PO003383,P0393,S08,2024-12-15,316,2024-12-21,Delivered
PO003384,P0078,S09,2024-08-27,373,2024-09-01,Delivered
PO003385,P0014,S10,2024-11-14,402,2024-11-24,Delivered
PO003386,P0488,S01,2024-08-10,255,2024-08-19,Delivered
PO003387,P0019,S02,2024-04-27,439,2024-05-05,Delivered
PO003388,P0017,S02,2024-06-12,342,2024-06-20,Delivered
PO003389,P0421,S03,2024-08-03,292,2024-08-15,Delivered
PO003390,P0214,S07,2024-03-29,400,2024-04-14,Delivered
PO003391,P0368,S10,2024-11-19,299,2024-12-07,Delivered
PO003392,P0149,S05,2024-03-17,396,2024-04-03,Delivered
PO003393,P0415,S03,2024-05-28,135,2024-06-14,Delivered
PO003394,P0103,S05,2024-06-01,186,2024-06-11,Delivered
PO003395,P0012,S07,2024-10-11,64,2024-10-29,Delivered
PO003396,P0443,S04,2024-08-21,238,2024-09-04,Delivered
PO003397,P0183,S07,2024-07-18,180,2024-07-23,Delivered
PO003398,P0482,S03,2024-02-10,182,2024-02-28,Delivered
PO003399,P0488,S10,2024-08-16,387,2024-09-04,Delivered
PO003400,P0206,S02,2024-06-29,51,2024-07-08,Delivered
PO003401,P0466,S02,2024-09-29,260,2024-10-08,Delivered
PO003402,P0254,S03,2024-10-18,412,2024-11-03,Delivered
PO003403,P0298,S08,2024-05-31,66,2024-06-10,Delivered
PO003404,P0496,S05,2024-04-24,490,2024-05-11,Delivered
PO003405,P0266,S04,2024-05-13,163,2024-05-28,Delivered
PO003406,P0352,S04,2024-12-07,350,2024-12-18,Delivered
PO003407,P0238,S06,2024-12-31,324,2025-01-11,Pending
PO003408,P0372,S07,2024-09-18,116,2024-09-30,Delivered
PO003409,P0151,S01,2024-03-08,328,2024-03-16,Delivered
PO003410,P0038,S06,2024-02-20,493,2024-03-07,Delivered
PO003411,P0394,S06,2024-01-18,480,2024-01-26,Delivered
PO003412,P0236,S03,2024-12-26,198,2025-01-08,Pending
PO003413,P0018,S04,2024-04-18,404,2024-05-02,Delivered
PO003414,P0388,S06,2024-11-17,52,2024-11-22,Delivered
PO003415,P0451,S01,2024-09-25,247,2024-10-01,Delivered
PO003416,P0029,S10,2024-04-15,321,2024-04-26,Delivered
PO003417,P0460,S01,2024-03-18,350,2024-03-29,Delivered
PO003418,P0198,S09,2024-02-15,128,2024-02-25,Delivered
PO003419,P0230,S08,2024-05-28,348,2024-06-07,Delivered
PO003420,P0024,S10,2024-01-10,150,2024-01-15,Delivered
PO003421,P0376,S01,2024-06-06,463,2024-06-25,Delivered
PO003422,P0476,S05,2024-11-07,366,2024-11-17,Delivered
PO003423,P0165,S08,2024-06-24,379,2024-07-08,Delivered
PO003424,P0308,S10,2024-11-04,496,2024-11-19,Delivered
PO003425,P0352,S02,2024-07-26,398,2024-08-13,Delivered
PO003426,P0019,S04,2024-02-01,445,2024-02-07,Delivered
PO003427,P0297,S06,2024-09-13,493,2024-09-24,Delivered
PO003428,P0069,S07,2024-10-10,87,2024-10-27,Delivered
PO003429,P0388,S03,2024-04-29,148,2024-05-05,Delivered
PO003430,P0286,S03,2024-04-06,477,2024-04-21,Delivered
PO003431,P0155,S03,2024-08-04,305,2024-08-19,Delivered
PO003432,P0418,S10,2024-10-05,429,2024-10-20,Delivered
PO003433,P0326,S07,2024-04-06,434,2024-04-11,Delivered
PO003434,P0175,S01,2024-09-06,155,2024-09-16,Delivered
PO003435,P0143,S09,2024-05-27,96,2024-06-06,Delivered
PO003436,P0149,S09,2024-02-12,216,2024-02-27,Delivered
PO003437,P0098,S09,2024-08-05,176,2024-08-15,Delivered
PO003438,P0240,S03,2024-08-19,314,2024-08-29,Delivered
PO003439,P0286,S01,2024-08-29,203,2024-09-07,Delivered
PO003440,P0133,S08,2024-02-10,219,2024-02-29,Delivered
PO003441,P0270,S06,2024-10-19,433,2024-11-02,Delivered
PO003442,P0408,S10,2024-04-30,303,2024-05-09,Delivered
PO003443,P0292,S01,2024-08-23,319,2024-09-06,Delivered
PO003444,P0271,S03,2024-02-22,114,2024-03-05,Delivered
PO003445,P0433,S05,2024-12-31,494,2025-01-15,Pending
PO003446,P0472,S07,2024-11-15,123,2024-11-29,Delivered
PO003447,P0377,S09,2024-10-25,407,2024-10-30,Delivered
PO003448,P0256,S02,2024-11-24,318,2024-12-10,Delivered
PO003449,P0220,S03,2024-05-30,232,2024-06-04,Delivered
PO003450,P0024,S08,2024-02-23,332,2024-03-13,Delivered
PO003451,P0379,S03,2024-07-18,151,2024-07-27,Delivered
PO003452,P0471,S04,2024-04-21,472,2024-04-28,Delivered
PO003453,P0135,S02,2024-11-19,335,2024-11-27,Delivered
PO003454,P0074,S03,2024-08-06,476,2024-08-24,Delivered
PO003455,P0315,S03,2024-02-20,185,2024-03-04,Delivered
PO003456,P0045,S03,2024-10-03,270,2024-10-10,Delivered
PO003457,P0368,S04,2024-01-22,269,2024-02-07,Delivered
PO003458,P0033,S09,2024-02-17,311,2024-02-26,Delivered
PO003459,P0230,S06,2024-12-14,164,2024-12-27,Delivered
PO003460,P0073,S04,2024-12-20,420,2025-01-04,Pending
PO003461,P0239,S05,2024-01-23,446,2024-01-31,Delivered
PO003462,P0231,S03,2024-01-06,97,2024-01-14,Delivered
PO003463,P0341,S01,2024-05-11,214,2024-05-27,Delivered
PO003464,P0221,S07,2024-08-15,485,2024-08-20,Delivered
PO003465,P0305,S07,2024-05-08,152,2024-05-25,Delivered
PO003466,P0058,S05,2024-07-21,445,2024-07-30,Delivered
PO003467,P0448,S03,2024-06-25,305,2024-07-05,Delivered
PO003468,P0157,S06,2024-01-17,285,2024-01-23,Delivered
PO003469,P0454,S03,2024-10-30,408,2024-11-05,Delivered
PO003470,P0363,S02,2024-02-26,257,2024-03-09,Delivered
PO003471,P0260,S03,2024-11-27,218,2024-12-14,Delivered
PO003472,P0339,S04,2024-04-28,499,2024-05-05,Delivered
PO003473,P0255,S09,2024-05-29,455,2024-06-06,Delivered
PO003474,P0245,S08,2024-05-23,325,2024-06-07,Delivered
PO003475,P0492,S06,2024-05-25,289,2024-06-01,Delivered
PO003476,P0049,S03,2024-11-13,97,2024-11-28,Delivered
