Transaction_ID,SKU,Warehouse_ID,Transaction_Date,Transaction_Type,Quantity
TX006825,P0365,W02,2024-11-11,Issue,-33
TX006826,P0337,W02,2024-04-18,Receipt,73
TX006827,P0210,W02,2024-09-25,Issue,-70
TX006828,P0160,W05,2024-05-26,Receipt,137
TX006829,P0016,W04,2024-10-31,Issue,-104
TX006830,P0321,W04,2024-10-05,Receipt,136
TX006831,P0142,W04,2024-02-24,Issue,-81
TX006832,P0066,W05,2024-01-10,Receipt,119
TX006833,P0198,W02,2024-07-02,Receipt,25
TX006834,P0474,W01,2024-04-25,Issue,-89
TX006835,P0439,W02,2024-12-25,Issue,-117
TX006836,P0044,W05,2024-11-14,Issue,-137
TX006837,P0136,W01,2024-07-03,Receipt,59
TX006838,P0088,W05,2024-02-15,Receipt,73
TX006839,P0186,W03,2024-02-25,Issue,-196
TX006840,P0039,W04,2024-04-18,Receipt,15
TX006841,P0306,W04,2024-09-30,Issue,-17
TX006842,P0427,W05,2024-03-08,Issue,-38
TX006843,P0031,W01,2024-11-10,Issue,-101
TX006844,P0064,W03,2024-05-11,Receipt,131
TX006845,P0085,W03,2024-05-22,Receipt,147
TX006846,P0148,W02,2024-06-07,Receipt,189
TX006847,P0258,W02,2024-09-14,Receipt,149
TX006848,P0299,W01,2024-07-22,Issue,-182
TX006849,P0256,W02,2024-03-02,Receipt,54
TX006850,P0040,W04,2024-06-09,Issue,-129
TX006851,P0058,W05,2024-09-08,Issue,-18
TX006852,P0340,W04,2024-05-27,Issue,-160
TX006853,P0113,W03,2024-11-16,Issue,-194
TX006854,P0086,W03,2024-09-09,Issue,-64
TX006855,P0269,W05,2024-12-05,Issue,-67
TX006856,P0123,W01,2024-01-24,Issue,-60
TX006857,P0468,W03,2024-05-21,Receipt,7
TX006858,P0108,W01,2024-02-18,Issue,-150
TX006859,P0247,W04,2024-04-10,Receipt,166
TX006860,P0223,W02,2024-06-05,Receipt,72
TX006861,P0407,W05,2024-05-28,Issue,-99
TX006862,P0410,W02,2024-10-14,Receipt,68
TX006863,P0235,W01,2024-07-05,Issue,-107
TX006864,P0245,W01,2024-05-07,Issue,-21
TX006865,P0222,W04,2024-02-22,Issue,-165
TX006866,P0124,W04,2024-03-27,Receipt,173
TX006867,P0237,W01,2024-08-08,Receipt,58
TX006868,P0329,W04,2024-07-24,Issue,-170
TX006869,P0423,W05,2024-03-03,Issue,-175
TX006870,P0170,W03,2024-07-17,Issue,-69
TX006871,P0245,W05,2024-05-30,Receipt,33
TX006872,P0032,W01,2024-03-21,Issue,-60
TX006873,P0428,W03,2024-02-03,Issue,-132
TX006874,P0296,W01,2024-08-11,Issue,-69
TX006875,P0076,W05,2024-02-11,Issue,-109
TX006876,P0380,W01,2024-08-24,Receipt,53
TX006877,P0204,W04,2024-07-30,Issue,-67
TX006878,P0091,W01,2024-07-18,Issue,-183
TX006879,P0302,W05,2024-11-23,Issue,-85
TX006880,P0026,W04,2024-03-28,Issue,-70
TX006881,P0107,W03,2024-10-28,Issue,-75
TX006882,P0270,W05,2024-10-09,Issue,-8
TX006883,P0206,W02,2024-04-05,Issue,-181
TX006884,P0395,W02,2024-05-14,Issue,-92
TX006885,P0098,W05,2024-01-12,Receipt,193
TX006886,P0182,W05,2024-04-21,Receipt,181
TX006887,P0008,W02,2024-05-14,Issue,-116
TX006888,P0167,W02,2024-12-30,Issue,-26
TX006889,P0015,W02,2024-05-11,Issue,-96
TX006890,P0260,W05,2024-02-15,Issue,-68
TX006891,P0193,W04,2024-07-07,Receipt,152
TX006892,P0163,W01,2024-07-26,Issue,-107
TX006893,P0006,W01,2024-02-09,Issue,-47
TX006894,P0115,W04,2024-10-16,Receipt,24
TX006895,P0066,W01,2024-10-09,Issue,-47
TX006896,P0239,W04,2024-01-01,Issue,-159
TX006897,P0467,W04,2024-05-28,Issue,-58
TX006898,P0095,W01,2024-10-14,Receipt,73
TX006899,P0181,W01,2024-07-21,Receipt,177
TX006900,P0211,W01,2024-08-02,Receipt,58
TX006901,P0407,W03,2024-07-06,Receipt,179
TX006902,P0457,W01,2024-03-08,Issue,-15
TX006903,P0019,W05,2024-05-09,Receipt,157
TX006904,P0013,W05,2024-12-05,Issue,-74
TX006905,P0446,W03,2024-11-05,Issue,-194
TX006906,P0124,W05,2024-07-15,Issue,-78
TX006907,P0264,W01,2024-05-17,Issue,-169
TX006908,P0377,W03,2024-03-13,Issue,-80
TX006909,P0318,W02,2024-01-03,Receipt,59
TX006910,P0092,W02,2024-10-13,Issue,-68
TX006911,P0347,W04,2024-04-08,Issue,-30
TX006912,P0056,W01,2024-05-14,Issue,-104
TX006913,P0117,W04,2024-09-28,Receipt,8
TX006914,P0294,W02,2024-01-16,Issue,-100
TX006915,P0362,W05,2024-12-13,Issue,-62
TX006916,P0329,W03,2024-04-12,Issue,-15
TX006917,P0271,W02,2024-09-25,Issue,-62
TX006918,P0062,W04,2024-08-23,Receipt,50
TX006919,P0189,W05,2024-07-07,Issue,-80
TX006920,P0302,W03,2024-07-30,Issue,-111
TX006921,P0418,W05,2024-06-21,Issue,-79
TX006922,P0025,W02,2024-09-04,Issue,-39
TX006923,P0001,W05,2024-07-14,Issue,-103
TX006924,P0459,W05,2024-05-31,Issue,-1
TX006925,P0271,W04,2024-08-11,Receipt,131
TX006926,P0474,W05,2024-03-26,Issue,-53
TX006927,P0047,W03,2024-07-06,Issue,-17
TX006928,P0166,W02,2024-05-05,Receipt,183
TX006929,P0161,W01,2024-07-06,Issue,-126
TX006930,P0305,W05,2024-09-17,Receipt,140
TX006931,P0355,W02,2024-04-30,Issue,-113
TX006932,P0494,W05,2024-12-19,Issue,-99
TX006933,P0411,W05,2024-12-25,Receipt,119
TX006934,P0436,W04,2024-06-08,Issue,-2
TX006935,P0332,W02,2024-09-05,Issue,-35
TX006936,P0212,W03,2024-03-28,Issue,-155
TX006937,P0268,W01,2024-12-22,Receipt,186
TX006938,P0378,W05,2024-05-15,Issue,-147
TX006939,P0250,W02,2024-07-28,Receipt,148
TX006940,P0445,W02,2024-08-23,Issue,-75
TX006941,P0421,W05,2024-03-13,Issue,-156
TX006942,P0006,W01,2024-11-16,Issue,-145
TX006943,P0468,W05,2024-04-26,Receipt,140
TX006944,P0215,W01,2024-07-17,Issue,-197
TX006945,P0463,W02,2024-10-02,Issue,-167
TX006946,P0383,W05,2024-09-08,Issue,-154
TX006947,P0348,W02,2024-05-18,Issue,-104
TX006948,P0290,W05,2024-07-30,Receipt,66
TX006949,P0392,W05,2024-12-30,Issue,-199
TX006950,P0468,W03,2024-09-14,Issue,-140
TX006951,P0006,W04,2024-04-06,Issue,-24
TX006952,P0188,W05,2024-12-07,Issue,-85
TX006953,P0154,W05,2024-12-13,Issue,-192
TX006954,P0177,W02,2024-06-07,Issue,-45
TX006955,P0274,W01,2024-08-14,Issue,-156
TX006956,P0127,W02,2024-09-22,Issue,-37
TX006957,P0142,W04,2024-12-07,Receipt,193
TX006958,P0404,W05,2024-02-28,Receipt,198
TX006959,P0426,W02,2024-12-28,Issue,-128
TX006960,P0237,W01,2024-08-17,Receipt,119
TX006961,P0369,W04,2024-04-23,Issue,-132
TX006962,P0449,W04,2024-05-14,Receipt,104
TX006963,P0087,W05,2024-10-19,Receipt,58
TX006964,P0318,W04,2024-09-25,Receipt,170
TX006965,P0058,W01,2024-01-03,Issue,-62
TX006966,P0232,W02,2024-10-21,Issue,-13
TX006967,P0400,W04,2024-10-05,Issue,-147
TX006968,P0429,W03,2024-01-20,Receipt,85
TX006969,P0423,W02,2024-10-16,Issue,-61
TX006970,P0403,W01,2024-09-16,Receipt,125
TX006971,P0392,W01,2024-04-18,Issue,-6
TX006972,P0253,W05,2024-06-18,Issue,-18
TX006973,P0152,W04,2024-11-03,Receipt,131
TX006974,P0373,W05,2024-05-08,Issue,-40
TX006975,P0236,W04,2024-03-27,Issue,-34
TX006976,P0248,W02,2024-12-29,Receipt,198
TX006977,P0016,W05,2024-08-17,Receipt,34
TX006978,P0397,W05,2024-06-22,Issue,-45
TX006979,P0114,W05,2024-06-07,Receipt,66
TX006980,P0414,W05,2024-03-06,Issue,-95
TX006981,P0141,W03,2024-12-01,Issue,-97
TX006982,P0213,W03,2024-12-26,Issue,-43
TX006983,P0339,W05,2024-09-10,Issue,-126
TX006984,P0155,W04,2024-05-28,Receipt,52
TX006985,P0422,W05,2024-07-12,Receipt,2
TX006986,P0492,W03,2024-11-03,Receipt,8
TX006987,P0038,W03,2024-10-18,Issue,-132
TX006988,P0179,W05,2024-11-22,Receipt,193
TX006989,P0151,W05,2024-04-10,Receipt,126
TX006990,P0144,W04,2024-11-24,Receipt,59
TX006991,P0046,W03,2024-01-16,Issue,-65
TX006992,P0216,W05,2024-08-03,Issue,-128
TX006993,P0428,W01,2024-08-03,Receipt,29
TX006994,P0114,W05,2024-02-08,Issue,-44
TX006995,P0208,W03,2024-01-11,Issue,-38
TX006996,P0433,W01,2024-01-30,Receipt,146
TX006997,P0400,W01,2024-06-16,Issue,-139
TX006998,P0267,W01,2024-06-26,Issue,-5
TX006999,P0410,W04,2024-07-18,Issue,-189
TX007000,P0464,W05,2024-01-21,Issue,-135
TX007001,P0233,W01,2024-11-19,Issue,-187
TX007002,P0015,W04,2024-12-12,Receipt,181
TX007003,P0186,W03,2024-10-17,Issue,-37
TX007004,P0338,W01,2024-05-03,Issue,-189
TX007005,P0360,W05,2024-05-08,Receipt,163
TX007006,P0018,W01,2024-01-31,Receipt,161
TX007007,P0250,W03,2024-02-28,Receipt,145
TX007008,P0227,W03,2024-08-17,Receipt,60
TX007009,P0197,W01,2024-01-18,Issue,-175
TX007010,P0322,W05,2024-10-19,Issue,-195
TX007011,P0286,W04,2024-04-30,Issue,-145
TX007012,P0159,W01,2024-05-17,Issue,-103
TX007013,P0153,W03,2024-10-31,Receipt,77
TX007014,P0363,W04,2024-10-05,Issue,-3
TX007015,P0351,W05,2024-01-19,Issue,-165
TX007016,P0467,W01,2024-10-24,Receipt,174
TX007017,P0482,W03,2024-08-09,Receipt,198
TX007018,P0210,W04,2024-10-23,Receipt,162
TX007019,P0487,W02,2024-07-08,Receipt,99
TX007020,P0448,W04,2024-10-25,Issue,-39
TX007021,P0496,W03,2024-12-29,Receipt,12
TX007022,P0417,W03,2024-07-28,Receipt,156
TX007023,P0493,W02,2024-09-23,Receipt,167
TX007024,P0131,W02,2024-05-09,Issue,-194
TX007025,P0018,W02,2024-04-01,Receipt,167
TX007026,P0356,W05,2024-11-28,Receipt,113
TX007027,P0436,W03,2024-12-29,Issue,-166
TX007028,P0346,W01,2024-01-24,Issue,-91
TX007029,P0348,W05,2024-03-17,Issue,-125
TX007030,P0288,W03,2024-05-22,Receipt,56
TX007031,P0049,W04,2024-07-31,Issue,-123
TX007032,P0165,W02,2024-04-12,Receipt,34
TX007033,P0071,W04,2024-01-02,Issue,-156
TX007034,P0284,W01,2024-05-17,Issue,-62
TX007035,P0032,W05,2024-07-28,Issue,-46
TX007036,P0169,W04,2024-06-27,Issue,-155
TX007037,P0420,W01,2024-08-27,Receipt,73
TX007038,P0086,W04,2024-11-24,Receipt,93
TX007039,P0393,W03,2024-03-16,Receipt,52
TX007040,P0273,W04,2024-09-30,Receipt,103
TX007041,P0010,W02,2024-04-26,Receipt,130
TX007042,P0347,W02,2024-12-30,Issue,-81
TX007043,P0017,W03,2024-07-13,Receipt,36
TX007044,P0352,W05,2024-10-02,Issue,-151
TX007045,P0056,W02,2024-10-17,Issue,-1
TX007046,P0492,W04,2024-04-03,Issue,-65
TX007047,P0234,W02,2024-11-18,Receipt,67
TX007048,P0139,W03,2024-09-27,Issue,-87
TX007049,P0301,W05,2024-05-25,Issue,-156
TX007050,P0345,W03,2024-11-11,Issue,-93
TX007051,P0127,W04,2024-01-10,Receipt,160
TX007052,P0017,W02,2024-02-12,Issue,-119
TX007053,P0192,W04,2024-04-13,Receipt,23
TX007054,P0475,W02,2024-11-23,Issue,-175
TX007055,P0122,W02,2024-10-24,Receipt,175
TX007056,P0055,W01,2024-10-10,Receipt,46
TX007057,P0207,W03,2024-02-26,Receipt,117
TX007058,P0261,W01,2024-08-12,Issue,-161
TX007059,P0107,W04,2024-07-27,Issue,-119
TX007060,P0120,W04,2024-05-20,Receipt,122
TX007061,P0333,W05,2024-01-19,Issue,-170
TX007062,P0251,W02,2024-12-31,Receipt,38
TX007063,P0326,W01,2024-02-08,Issue,-195
TX007064,P0042,W05,2024-03-19,Issue,-162
TX007065,P0212,W01,2024-10-19,Issue,-177
TX007066,P0323,W04,2024-09-23,Issue,-156
TX007067,P0348,W05,2024-04-06,Receipt,136
TX007068,P0131,W03,2024-07-22,Receipt,177
TX007069,P0097,W05,2024-07-27,Issue,-133
TX007070,P0322,W02,2024-07-04,Issue,-159
TX007071,P0485,W04,2024-06-24,Issue,-53
TX007072,P0444,W03,2024-02-16,Issue,-35
TX007073,P0285,W04,2024-11-05,Issue,-186
TX007074,P0462,W02,2024-05-26,Issue,-99
TX007075,P0391,W04,2024-04-28,Issue,-133
TX007076,P0108,W03,2024-11-15,Issue,-161
TX007077,P0132,W05,2024-03-06,Issue,-13
TX007078,P0178,W05,2024-01-16,Issue,-153
TX007079,P0277,W05,2024-10-27,Issue,-107
TX007080,P0217,W03,2024-07-11,Issue,-24
TX007081,P0393,W05,2024-01-23,Receipt,11
TX007082,P0188,W01,2024-09-22,Issue,-83
TX007083,P0460,W01,2024-03-24,Receipt,11
TX007084,P0012,W05,2024-09-24,Issue,-97
TX007085,P0312,W02,2024-12-16,Issue,-30
TX007086,P0005,W03,2024-02-10,Issue,-142
TX007087,P0447,W02,2024-04-28,Receipt,65
TX007088,P0477,W04,2024-02-25,Receipt,95
TX007089,P0283,W02,2024-07-24,Receipt,67
TX007090,P0103,W02,2024-02-06,Issue,-107
TX007091,P0177,W02,2024-12-29,Issue,-153
TX007092,P0276,W05,2024-06-02,Receipt,153
TX007093,P0128,W04,2024-07-25,Issue,-51
TX007094,P0285,W04,2024-09-14,Issue,-18
TX007095,P0247,W05,2024-09-13,Receipt,44
TX007096,P0211,W01,2024-03-27,Issue,-58
TX007097,P0292,W01,2024-09-15,Receipt,54
TX007098,P0097,W04,2024-01-03,Issue,-34
TX007099,P0136,W03,2024-06-05,Receipt,142
TX007100,P0158,W05,2024-01-22,Receipt,109
TX007101,P0189,W02,2024-01-14,Issue,-44
TX007102,P0252,W03,2024-02-26,Issue,-155
TX007103,P0354,W01,2024-07-09,Receipt,64
TX007104,P0351,W04,2024-03-16,Issue,-43
TX007105,P0385,W01,2024-06-21,Receipt,130
TX007106,P0419,W04,2024-06-08,Issue,-54
TX007107,P0467,W05,2024-05-11,Issue,-32
TX007108,P0174,W04,2024-09-18,Issue,-37
TX007109,P0274,W03,2024-12-22,Issue,-98
TX007110,P0311,W03,2024-02-07,Issue,-122
TX007111,P0110,W03,2024-05-29,Issue,-34
TX007112,P0081,W03,2024-10-21,Issue,-161
TX007113,P0106,W02,2024-01-20,Issue,-152
TX007114,P0031,W01,2024-01-08,Receipt,161
TX007115,P0064,W05,2024-10-09,Receipt,26
TX007116,P0276,W05,2024-05-31,Receipt,41
TX007117,P0376,W05,2024-03-31,Issue,-100
TX007118,P0285,W01,2024-03-24,Receipt,41
TX007119,P0231,W04,2024-04-15,Issue,-187
TX007120,P0427,W05,2024-07-20,Receipt,6
TX007121,P0469,W05,2024-12-05,Issue,-57
TX007122,P0183,W02,2024-07-21,Issue,-145
TX007123,P0073,W05,2024-03-05,Issue,-88
TX007124,P0414,W05,2024-08-04,Receipt,16
TX007125,P0033,W04,2024-12-28,Receipt,44
TX007126,P0146,W05,2024-03-16,Issue,-24
TX007127,P0433,W05,2024-03-01,Issue,-197
TX007128,P0181,W01,2024-03-21,Receipt,128
TX007129,P0307,W02,2024-05-06,Issue,-88
TX007130,P0266,W01,2024-11-13,Receipt,90
TX007131,P0321,W05,2024-07-28,Receipt,92
TX007132,P0028,W02,2024-03-30,Issue,-148
TX007133,P0353,W04,2024-03-11,Receipt,93
TX007134,P0487,W01,2024-09-08,Issue,-98
TX007135,P0379,W04,2024-05-19,Issue,-51
TX007136,P0402,W05,2024-11-23,Issue,-54
TX007137,P0363,W05,2024-05-20,Receipt,156
TX007138,P0493,W02,2024-12-09,Receipt,184
TX007139,P0061,W04,2024-07-14,Issue,-111
TX007140,P0393,W05,2024-09-26,Issue,-160
TX007141,P0220,W04,2024-09-03,Issue,-149
TX007142,P0188,W04,2024-04-13,Issue,-61
TX007143,P0087,W02,2024-11-18,Receipt,163
TX007144,P0154,W02,2024-08-10,Receipt,22
TX007145,P0497,W05,2024-04-02,Issue,-117
TX007146,P0043,W05,2024-09-24,Issue,-57
TX007147,P0033,W04,2024-07-15,Issue,-93
TX007148,P0276,W01,2024-09-25,Issue,-147
TX007149,P0016,W05,2024-07-04,Receipt,18
TX007150,P0339,W04,2024-02-24,Receipt,56
TX007151,P0160,W04,2024-03-26,Issue,-18
TX007152,P0118,W03,2024-04-15,Receipt,192
TX007153,P0011,W03,2024-06-26,Issue,-172
TX007154,P0494,W01,2024-04-29,Receipt,61
TX007155,P0108,W02,2024-02-06,Receipt,47
TX007156,P0104,W01,2024-02-13,Receipt,177
TX007157,P0318,W01,2024-01-11,Receipt,108
TX007158,P0111,W05,2024-01-09,Receipt,122
TX007159,P0154,W04,2024-09-23,Issue,-187
TX007160,P0119,W01,2024-02-13,Receipt,56
TX007161,P0001,W02,2024-07-17,Issue,-83
TX007162,P0230,W04,2024-06-08,Issue,-177
TX007163,P0268,W05,2024-10-03,Issue,-137
TX007164,P0313,W03,2024-12-14,Issue,-33
TX007165,P0073,W01,2024-03-28,Issue,-184
TX007166,P0306,W04,2024-06-18,Issue,-77
TX007167,P0328,W03,2024-10-06,Issue,-30
TX007168,P0095,W05,2024-08-19,Receipt,46
TX007169,P0212,W02,2024-06-03,Receipt,137
TX007170,P0147,W05,2024-02-14,Issue,-23
TX007171,P0096,W02,2024-01-07,Receipt,88
TX007172,P0119,W02,2024-08-06,Issue,-96
TX007173,P0389,W02,2024-05-17,Issue,-113
TX007174,P0287,W05,2024-04-14,Receipt,4
TX007175,P0022,W01,2024-05-10,Issue,-44
TX007176,P0468,W03,2024-01-31,Issue,-169
TX007177,P0121,W04,2024-02-11,Receipt,46
TX007178,P0076,W01,2024-02-15,Issue,-27
TX007179,P0083,W01,2024-01-04,Issue,-139
TX007180,P0357,W04,2024-11-17,Issue,-85
TX007181,P0066,W04,2024-03-25,Issue,-82
TX007182,P0260,W03,2024-10-29,Issue,-125
TX007183,P0158,W01,2024-06-28,Receipt,88
TX007184,P0151,W03,2024-06-12,Receipt,148
TX007185,P0442,W01,2024-08-03,Issue,-105
TX007186,P0277,W04,2024-05-10,Receipt,31
TX007187,P0438,W02,2024-07-01,Issue,-116
TX007188,P0443,W03,2024-02-15,Issue,-41
TX007189,P0325,W03,2024-08-10,Receipt,48
TX007190,P0007,W02,2024-03-14,Issue,-19
TX007191,P0076,W01,2024-05-18,Issue,-199
TX007192,P0105,W02,2024-08-25,Issue,-180
TX007193,P0203,W02,2024-02-28,Receipt,144
TX007194,P0046,W05,2024-11-14,Issue,-152
TX007195,P0206,W01,2024-12-20,Issue,-198
TX007196,P0447,W02,2024-01-27,Issue,-80
TX007197,P0295,W02,2024-09-06,Issue,-100
TX007198,P0195,W05,2024-07-31,Issue,-167
TX007199,P0471,W05,2024-01-31,Issue,-143
TX007200,P0323,W05,2024-03-25,Issue,-4
TX007201,P0100,W04,2024-09-08,Receipt,184
TX007202,P0246,W03,2024-04-17,Issue,-2
TX007203,P0103,W05,2024-09-03,Issue,-78
TX007204,P0216,W01,2024-11-23,Receipt,128
TX007205,P0169,W04,2024-10-10,Issue,-124
TX007206,P0481,W03,2024-01-22,Issue,-150
TX007207,P0032,W04,2024-12-11,Receipt,66
TX007208,P0222,W05,2024-04-20,Receipt,20
TX007209,P0164,W02,2024-07-18,Issue,-4
TX007210,P0387,W02,2024-07-28,Receipt,82
TX007211,P0454,W04,2024-05-01,Issue,-114
TX007212,P0352,W03,2024-04-12,Issue,-176
TX007213,P0070,W03,2024-03-02,Issue,-183
TX007214,P0184,W01,2024-04-21,Receipt,84
TX007215,P0107,W05,2024-12-05,Issue,-90
TX007216,P0068,W02,2024-09-30,Receipt,71
TX007217,P0068,W03,2024-01-29,Issue,-54
TX007218,P0141,W01,2024-03-22,Issue,-83
TX007219,P0433,W04,2024-04-10,Issue,-24
TX007220,P0251,W01,2024-07-20,Issue,-139
TX007221,P0235,W02,2024-03-09,Issue,-144
TX007222,P0451,W05,2024-02-03,Receipt,65
TX007223,P0355,W01,2024-12-25,Receipt,13
TX007224,P0492,W04,2024-07-29,Issue,-6
TX007225,P0303,W01,2024-06-26,Receipt,94
TX007226,P0080,W04,2024-02-16,Receipt,180
TX007227,P0024,W01,2024-07-24,Issue,-58
TX007228,P0040,W02,2024-07-10,Receipt,101
TX007229,P0152,W03,2024-12-11,Receipt,34
TX007230,P0313,W05,2024-03-10,Receipt,178
TX007231,P0366,W04,2024-02-08,Issue,-28
TX007232,P0152,W02,2024-12-07,Receipt,70
TX007233,P0230,W04,2024-01-04,Issue,-60
TX007234,P0325,W03,2024-06-24,Receipt,58
TX007235,P0319,W04,2024-11-15,Receipt,198
TX007236,P0500,W03,2024-09-06,Issue,-20
TX007237,P0147,W03,2024-11-19,Issue,-168
TX007238,P0318,W04,2024-02-26,Issue,-190
TX007239,P0455,W02,2024-01-02,Receipt,111
TX007240,P0286,W01,2024-07-30,Issue,-113
TX007241,P0089,W02,2024-01-27,Issue,-133
TX007242,P0449,W02,2024-01-13,Receipt,38
TX007243,P0386,W02,2024-08-14,Receipt,10
TX007244,P0200,W04,2024-12-26,Issue,-101
TX007245,P0324,W01,2024-05-26,Issue,-111
TX007246,P0248,W01,2024-11-24,Receipt,194
TX007247,P0495,W03,2024-05-18,Receipt,199
TX007248,P0224,W01,2024-10-17,Issue,-75
TX007249,P0238,W02,2024-11-25,Receipt,193
TX007250,P0486,W04,2024-10-23,Receipt,85
TX007251,P0497,W01,2024-07-05,Issue,-6
TX007252,P0390,W03,2024-09-18,Issue,-112
TX007253,P0108,W01,2024-08-18,Issue,-17
TX007254,P0192,W04,2024-01-21,Receipt,26
TX007255,P0241,W02,2024-05-21,Receipt,135
TX007256,P0488,W01,2024-02-12,Receipt,48
TX007257,P0097,W04,2024-11-01,Issue,-193
TX007258,P0229,W03,2024-06-15,Receipt,79
TX007259,P0266,W02,2024-10-27,Receipt,95
TX007260,P0246,W03,2024-04-21,Issue,-164
TX007261,P0152,W05,2024-03-16,Receipt,70
TX007262,P0228,W03,2024-12-19,Receipt,19
TX007263,P0131,W03,2024-10-21,Receipt,6
TX007264,P0047,W01,2024-06-27,Receipt,30
TX007265,P0229,W01,2024-07-08,Issue,-163
TX007266,P0475,W03,2024-07-20,Issue,-185
TX007267,P0088,W04,2024-03-29,Receipt,17
TX007268,P0208,W05,2024-04-25,Issue,-80
TX007269,P0303,W01,2024-09-24,Receipt,190
TX007270,P0352,W02,2024-07-11,Issue,-10
TX007271,P0440,W04,2024-08-05,Issue,-100
TX007272,P0053,W01,2024-06-12,Receipt,109
TX007273,P0208,W02,2024-01-13,Issue,-146
TX007274,P0457,W02,2024-10-01,Receipt,74
TX007275,P0336,W03,2024-04-10,Receipt,101
TX007276,P0306,W05,2024-09-03,Issue,-132
TX007277,P0272,W01,2024-11-07,Issue,-24
TX007278,P0260,W03,2024-06-07,Receipt,64
TX007279,P0497,W03,2024-08-08,Issue,-98
TX007280,P0395,W05,2024-06-03,Receipt,76
TX007281,P0024,W04,2024-03-23,Issue,-88
TX007282,P0239,W03,2024-02-22,Issue,-122
TX007283,P0159,W04,2024-11-11,Receipt,42
TX007284,P0306,W05,2024-12-09,Issue,-155
TX007285,P0344,W03,2024-12-24,Issue,-185
TX007286,P0376,W01,2024-05-28,Issue,-166
TX007287,P0088,W04,2024-01-24,Receipt,52
TX007288,P0251,W05,2024-11-13,Issue,-114
TX007289,P0374,W02,2024-10-04,Issue,-16
TX007290,P0088,W03,2024-04-12,Issue,-47
TX007291,P0356,W03,2024-12-04,Receipt,41
TX007292,P0160,W03,2024-08-27,Receipt,27
TX007293,P0079,W01,2024-04-07,Issue,-99
TX007294,P0470,W01,2024-08-29,Issue,-177
TX007295,P0315,W02,2024-06-18,Receipt,26
TX007296,P0482,W03,2024-02-03,Receipt,182
TX007297,P0231,W05,2024-06-10,Issue,-134
TX007298,P0012,W01,2024-08-18,Issue,-109
TX007299,P0273,W01,2024-06-03,Receipt,110
TX007300,P0233,W02,2024-12-18,Receipt,129
TX007301,P0106,W05,2024-03-11,Receipt,19
TX007302,P0386,W04,2024-03-30,Issue,-34
TX007303,P0423,W01,2024-10-08,Issue,-134
TX007304,P0306,W05,2024-10-03,Receipt,69
TX007305,P0454,W04,2024-05-24,Issue,-167
TX007306,P0307,W01,2024-10-26,Receipt,31
TX007307,P0415,W01,2024-11-17,Receipt,167
TX007308,P0241,W05,2024-12-29,Receipt,106
TX007309,P0153,W01,2024-08-28,Issue,-135
TX007310,P0247,W04,2024-08-05,Receipt,119
TX007311,P0313,W01,2024-06-16,Issue,-5
TX007312,P0412,W03,2024-08-27,Receipt,99
TX007313,P0301,W04,2024-08-18,Receipt,28
TX007314,P0282,W05,2024-06-11,Receipt,91
TX007315,P0196,W05,2024-08-05,Issue,-70
TX007316,P0029,W01,2024-09-06,Issue,-40
TX007317,P0079,W04,2024-05-28,Receipt,18
TX007318,P0183,W05,2024-01-06,Receipt,145
TX007319,P0226,W03,2024-02-01,Issue,-119
TX007320,P0381,W02,2024-05-19,Receipt,1
TX007321,P0353,W03,2024-03-22,Issue,-19
TX007322,P0080,W03,2024-05-21,Receipt,133
TX007323,P0040,W04,2024-07-16,Issue,-74
TX007324,P0359,W01,2024-09-14,Issue,-74
TX007325,P0005,W05,2024-05-30,Issue,-188
TX007326,P0314,W01,2024-05-25,Issue,-130
TX007327,P0500,W04,2024-01-02,Issue,-139
TX007328,P0354,W04,2024-07-12,Issue,-4
TX007329,P0445,W05,2024-06-21,Issue,-87
TX007330,P0406,W03,2024-04-26,Issue,-71
TX007331,P0037,W04,2024-09-02,Issue,-23
TX007332,P0074,W05,2024-06-28,Issue,-35
TX007333,P0121,W03,2024-12-30,Receipt,167
TX007334,P0031,W02,2024-08-02,Issue,-31
TX007335,P0250,W02,2024-04-18,Issue,-130
TX007336,P0014,W04,2024-08-17,Issue,-138
TX007337,P0290,W05,2024-07-02,Issue,-176
TX007338,P0053,W02,2024-06-24,Issue,-5
TX007339,P0339,W01,2024-03-06,Issue,-76
TX007340,P0101,W01,2024-06-28,Issue,-28
TX007341,P0021,W05,2024-01-16,Receipt,136
TX007342,P0293,W01,2024-04-16,Issue,-68
TX007343,P0408,W04,2024-08-29,Receipt,93
TX007344,P0096,W02,2024-05-29,Receipt,137
TX007345,P0320,W02,2024-04-16,Receipt,14
TX007346,P0350,W05,2024-07-09,Receipt,40
TX007347,P0229,W03,2024-01-16,Receipt,125
TX007348,P0358,W02,2024-07-05,Receipt,137
TX007349,P0273,W03,2024-02-09,Issue,-102
TX007350,P0302,W03,2024-06-01,Receipt,9
TX007351,P0228,W05,2024-06-17,Receipt,180
TX007352,P0159,W03,2024-01-11,Receipt,41
TX007353,P0050,W03,2024-01-12,Receipt,11
TX007354,P0178,W05,2024-05-13,Receipt,22
TX007355,P0299,W05,2024-08-25,Issue,-45
TX007356,P0017,W05,2024-11-05,Receipt,27
TX007357,P0334,W05,2024-11-28,Issue,-134
TX007358,P0198,W05,2024-11-17,Receipt,97
TX007359,P0222,W01,2024-08-06,Issue,-22
TX007360,P0147,W04,2024-06-09,Receipt,26
